EPCI_ORIGIN,EPCI_DEST,CSM,SEXE,REGION,REGETUD,METRODOM,ILETUD,flow,count
200034130,200059889,6,2,11,11,M,2,9.789384081829759,2
200034130,200059889,7,1,11,11,M,2,9.94328974429396,2
200034130,200066009,3,1,11,44,M,4,9.7517442765423,2
200034130,200067213,4,1,11,44,M,4,5.05307095566127,1
200034130,200071454,2,2,11,28,M,4,4.97631611673072,1
200034130,241700434,3,1,11,75,M,4,4.99502748462439,1
200034130,242900314,3,1,11,53,M,4,4.99085365853659,1
200034130,243100518,2,1,11,76,M,4,4.9154759847741,1
200034130,243100518,4,2,11,76,M,4,5.11972716303636,1
200034130,243100518,5,2,11,76,M,4,4.97631611673072,1
200034130,244900015,3,1,11,52,M,4,4.52850863525809,1
200034130,245400676,3,2,11,44,M,4,5.13247673787571,1
200034130,245900410,3,1,11,32,M,4,10.05250339056774,2
200034130,245900410,3,2,11,32,M,4,4.99502748462439,1
200034130,245900410,4,2,11,32,M,4,5.17369064354166,1
200034130,247800584,2,1,11,11,M,2,4.95509209237908,1
200034130,247800584,2,2,11,11,M,2,10.05586769591558,2
200034130,247800584,3,1,11,11,M,2,19.685174144389478,4
200034130,247800584,3,2,11,11,M,2,19.97176228632196,4
200034130,247800584,4,1,11,11,M,2,5.13247673787571,1
200034130,247800584,5,1,11,11,M,2,4.97631611673072,1
200034130,247800584,5,2,11,11,M,2,20.08200608922564,4
200034130,247800584,7,1,11,11,M,2,9.90487217151474,2
200034130,247800618,5,1,11,11,M,2,4.95509209237908,1
200034130,249500109,2,1,11,11,M,3,4.95509209237908,1
200034130,249500109,3,1,11,11,M,3,9.98170731707318,2
200034130,249500109,4,2,11,11,M,3,5.09741129818866,1
200034130,249500109,7,2,11,11,M,3,9.98170731707318,2
200034130,NA,1,2,11,11,M,3,9.94328974429396,2
200034130,NA,2,1,11,11,M,3,20.03249510689027,4
200034130,NA,2,2,11,11,M,3,45.20807547930852,9
200034130,NA,3,1,11,11,M,3,40.07932095761136,8
200034130,NA,3,1,11,84,M,4,9.98170731707318,2
200034130,NA,3,2,11,11,M,3,89.99693026663253,18
200034130,NA,3,2,11,93,M,4,4.99085365853659,1
200034130,NA,4,1,11,11,M,3,20.23574048101628,4
200034130,NA,4,2,11,11,M,3,25.06617101259592,5
200034130,NA,5,1,11,11,M,3,10.16242533556765,2
200034130,NA,5,2,11,11,M,3,14.88176347105132,3
200034130,NA,6,2,11,11,M,3,4.95243608575737,1
200034197,200027217,2,2,75,75,M,2,5.00514403292181,1
200034197,200034197,5,2,75,75,M,2,5.046875,1
200034197,200040392,5,1,75,75,M,2,5.20302171860246,1
200034197,200040392,5,2,75,75,M,2,5.0358996747376,1
200034197,200070092,5,1,75,75,M,3,5.01660450543081,1
200034197,200070647,1,1,75,75,M,2,5.02902031826777,1
200034197,200070647,2,2,75,75,M,2,5.03463997491424,1
200034197,243100518,6,2,75,76,M,4,5.36613272311213,1
200034197,243300316,1,2,75,75,M,3,10.40604343720492,2
200034197,243300316,4,1,75,75,M,3,5.18162226721958,1
200034197,243300316,4,2,75,75,M,3,5.20302171860246,1
200034197,243300316,5,1,75,75,M,3,4.81517215155132,1
200034197,243300316,6,1,75,75,M,3,10.123777632496608,2
200034197,243301371,5,1,75,75,M,3,4.74747091479618,1
200034197,243301371,6,1,75,75,M,3,5.01660450543081,1
200034197,243301371,8,1,75,75,M,2,10.03320901086162,2
200034197,244700464,1,1,75,75,M,3,5.02706254847482,1
200034205,200030195,2,2,94,93,M,4,1,1
200034205,200030195,3,2,94,93,M,4,0.969534050179279,1
200034205,200030195,5,2,94,93,M,4,1,1
200034205,200033827,3,2,94,94,M,2,2,2
200034205,200033827,4,1,94,94,M,2,1,1
200034205,200033827,6,2,94,94,M,2,1,1
200034205,200034205,5,2,94,94,M,2,1,1
200034205,200034205,6,1,94,94,M,2,1,1
200034205,200036499,2,2,94,94,M,2,1.973653146858845,2
200034205,200036499,3,2,94,94,M,2,1,1
200034205,200036499,4,1,94,94,M,2,0.968301828675151,1
200034205,200036499,4,2,94,94,M,2,0.969534050179279,1
200034205,200036499,5,1,94,94,M,2,2,2
200034205,200036499,5,2,94,94,M,2,3.949411066774671,4
200034205,200036499,7,2,94,94,M,2,1.01410053079289,1
200034205,200036499,8,1,94,94,M,2,1.04114274454138,1
200034205,200054781,3,2,94,11,M,4,1.04114274454138,1
200034205,200054781,4,2,94,11,M,4,0.968301828675151,1
200034205,200054781,5,2,94,11,M,4,1,1
200034205,200054807,4,2,94,93,M,4,0.98110923809952,1
200034205,200054807,5,2,94,93,M,4,1,1
200034205,200068872,3,1,94,24,M,4,1,1
200034205,200073252,2,2,94,94,M,2,1.01410053079289,1
200034205,200073252,5,2,94,94,M,2,1,1
200034205,200073252,6,1,94,94,M,2,1,1
200034205,242000354,2,1,94,94,M,2,5.997205273606759,6
200034205,242000354,2,2,94,94,M,2,6.954713158210133,7
200034205,242000354,3,1,94,94,M,2,1.04114274454138,1
200034205,242000354,3,2,94,94,M,2,1.967262295304005,2
200034205,242000354,4,1,94,94,M,2,2.98110923809952,3
200034205,242000354,4,2,94,94,M,2,3.968869938489748,4
200034205,242000354,5,1,94,94,M,2,8.113218354398912,8
200034205,242000354,5,2,94,94,M,2,13.98110923809952,14
200034205,242000354,6,1,94,94,M,2,3,3
200034205,242000354,6,2,94,94,M,2,8.897032251727907,9
200034205,242000354,7,1,94,94,M,2,1,1
200034205,242000354,7,2,94,94,M,2,3.014527345844441,3
200034205,242000354,8,1,94,94,M,2,1,1
200034205,242000354,8,2,94,94,M,2,3.1501885686699502,3
200034205,242010056,4,2,94,94,M,3,1,1
200034205,242020071,1,2,94,94,M,2,1,1
200034205,242020071,2,1,94,94,M,2,2.01410053079289,2
200034205,242020071,2,2,94,94,M,2,7.886541962315159,8
200034205,242020071,3,1,94,94,M,2,4.939068100358558,5
200034205,242020071,3,2,94,94,M,2,3.919837331127789,4
200034205,242020071,4,2,94,94,M,2,2.01244329144059,2
200034205,242020071,5,1,94,94,M,2,1.01410053079289,1
200034205,242020071,5,2,94,94,M,2,1.96221847619904,2
200034205,242020071,6,1,94,94,M,2,2.943502088273671,3
200034205,242020071,6,2,94,94,M,2,3.961854358215261,4
200034205,242020071,7,1,94,94,M,2,4.954827667707127,5
200034205,242020071,7,2,94,94,M,2,3.015759567348569,3
200034205,242020071,8,1,94,94,M,2,4.051819539262039,4
200034205,242020071,8,2,94,94,M,2,3.94332771429856,4
200034205,243500139,2,2,94,53,M,4,1,1
200034205,243500139,5,2,94,53,M,4,1,1
200034205,245900410,4,1,94,32,M,4,0.969534050179279,1
200034205,NA,2,1,94,11,M,4,1.01410053079289,1
200034205,NA,2,1,94,84,M,4,1,1
200034205,NA,3,1,94,11,M,4,1,1
200034205,NA,3,1,94,84,M,4,2,2
200034205,NA,3,2,94,11,M,4,1,1
200034205,NA,5,2,94,84,M,4,1,1
200034205,NA,7,1,94,84,M,4,0.968301828675151,1
200034270,200006682,1,1,44,27,M,4,5,1
200034270,200034270,5,2,44,44,M,2,5,1
200034270,200034270,6,1,44,44,M,2,4.84984380359605,1
200034270,200039865,6,1,44,44,M,3,5.0417661097852,1
200034270,200054781,5,2,44,11,M,4,4.98612726176984,1
200034270,200066009,5,1,44,44,M,3,5,1
200034270,200067874,6,2,44,44,M,2,5,1
200034270,200067874,8,2,44,44,M,2,5,1
200034270,200067924,1,1,44,44,M,2,5,1
200034270,243100518,1,2,44,76,M,4,4.73585211229003,1
200034270,243400017,5,1,44,76,M,4,5,1
200034270,243700754,1,2,44,24,M,4,4.73585211229003,1
200034270,245400676,5,2,44,44,M,3,5.0308212678148,1
200034270,245400676,6,2,44,44,M,3,5.04116259783311,1
200034270,245900410,4,2,44,32,M,4,4.99963915595508,1
200034270,246700488,1,1,44,44,M,2,14.74378940880457,3
200034270,246700488,1,2,44,44,M,2,14.94520833074179,3
200034270,246700488,2,1,44,44,M,2,14.97223914538909,3
200034270,246700488,2,2,44,44,M,2,5,1
200034270,246700488,3,1,44,44,M,2,19.95377669792818,4
200034270,246700488,3,2,44,44,M,2,39.93140214632416,8
200034270,246700488,4,1,44,44,M,2,45.13118504583797,9
200034270,246700488,4,2,44,44,M,2,45.10944791429853,9
200034270,246700488,5,1,44,44,M,2,19.89961146464097,4
200034270,246700488,5,2,44,44,M,2,35.64384059501719,7
200034270,246700488,6,1,44,44,M,2,59.70159212028733,12
200034270,246700488,6,2,44,44,M,2,54.48178423359804,11
200034270,246700488,8,1,44,44,M,2,5.11239532853841,1
200034270,246700488,8,2,44,44,M,2,4.99963915595508,1
200034270,246700967,4,1,44,44,M,2,4.86697769181914,1
200034270,246700967,4,2,44,44,M,2,5.0417661097852,1
200034270,246700967,6,2,44,44,M,2,24.98285704862786,5
200034270,246701064,2,1,44,44,M,2,4.9665792684361,1
200034270,246701080,1,1,44,44,M,2,5,1
200034270,246701080,1,2,44,44,M,2,5.07665402756231,1
200034270,246701080,4,1,44,44,M,2,4.92099057402345,1
200034270,246701080,6,1,44,44,M,2,9.92700312333319,2
200034270,246800726,4,1,44,44,M,3,9.99963915595508,2
200034270,246800726,4,2,44,44,M,3,4.99963915595508,1
200034270,246800726,5,2,44,44,M,3,5.04559686610082,1
200034270,246800726,6,2,44,44,M,3,4.92700312333319,1
200034270,246800726,8,2,44,44,M,3,5.07334602070413,1
200034270,248000531,6,2,44,32,M,4,5.12779552715655,1
200034270,NA,3,2,44,11,M,4,5.07665402756231,1
200034379,200030195,3,1,76,93,M,4,5.02981001393984,1
200034379,200034379,3,1,76,76,M,2,9.91615853658536,2
200034379,200034379,3,2,76,76,M,2,10.25619132694466,2
200034379,200034379,4,1,76,76,M,2,4.98545966161834,1
200034379,200034379,4,2,76,76,M,2,9.844176386826149,2
200034379,200034379,5,2,76,76,M,2,10.36244804841977,2
200034379,200034379,6,1,76,76,M,2,4.98545966161834,1
200034379,200034379,7,1,76,76,M,2,5,1
200034379,200034692,3,1,76,76,M,2,4.70886907204441,1
200034379,200034692,3,2,76,76,M,2,5.09761952860145,1
200034379,200034692,4,2,76,76,M,2,5.0946275388622,1
200034379,200034692,5,2,76,76,M,2,9.98396960298415,2
200034379,200034692,8,2,76,76,M,2,5.29920048638495,1
200034379,200041630,7,1,76,44,M,4,5,1
200034379,200066918,2,2,76,76,M,2,5.07655314982458,1
200034379,200066918,3,1,76,76,M,2,5.00153160049412,1
200034379,200066918,4,2,76,76,M,2,5.11075949367089,1
200034379,200067106,4,1,76,75,M,4,4.98545966161834,1
200034379,200067965,3,1,76,32,M,4,5.02981001393984,1
200034379,242900314,2,2,76,53,M,4,4.99850994136581,1
200034379,243000643,2,1,76,76,M,2,14.85883771684559,3
200034379,243000643,2,2,76,76,M,2,15.089430041819519,3
200034379,243000643,3,1,76,76,M,2,4.98545966161834,1
200034379,243000643,3,2,76,76,M,2,25.24741636562207,5
200034379,243000643,4,1,76,76,M,2,19.767582932289308,4
200034379,243000643,4,2,76,76,M,2,20.35598985821827,4
200034379,243000643,5,1,76,76,M,2,19.49061907653289,4
200034379,243000643,5,2,76,76,M,2,34.77990499038328,7
200034379,243000643,6,1,76,76,M,2,4.70613930461315,1
200034379,243000643,6,2,76,76,M,2,25.05432795893107,5
200034379,243000643,7,2,76,76,M,2,4.70886907204441,1
200034379,243400017,2,1,76,76,M,3,5.10754424081082,1
200034379,243400017,2,2,76,76,M,3,5.02981001393984,1
200034379,243400017,3,1,76,76,M,3,15.042137107001398,3
200034379,243400017,3,2,76,76,M,3,20.04507968949802,4
200034379,243400017,4,1,76,76,M,3,20.00072933717652,4
200034379,243400017,5,2,76,76,M,3,14.82104837031843,3
200034379,243400017,6,2,76,76,M,3,9.805583952658349,2
200034379,243400017,7,1,76,76,M,3,5.16779744933069,1
200034379,244200770,4,2,76,84,M,4,4.82012429104001,1
200034379,245900410,2,2,76,32,M,4,5.02981001393984,1
200034379,248400236,1,1,76,93,M,4,4.82059273340414,1
200034379,248400251,2,1,76,93,M,4,5.10754424081082,1
200034379,248400251,2,2,76,93,M,4,5.14705882352941,1
200034379,248400251,4,1,76,93,M,4,5.32766990291262,1
200034379,248400251,4,2,76,93,M,4,9.87396585809568,2
200034379,248400251,6,1,76,93,M,4,15.60434974480986,3
200034379,NA,2,1,76,84,M,4,4.99850994136581,1
200034379,NA,3,1,76,84,M,4,10.05962002787968,2
200034379,NA,4,1,76,11,M,4,5.02981001393984,1
200034379,NA,4,2,76,84,M,4,4.98545966161834,1
200034379,NA,6,2,76,11,M,4,4.95821727019499,1
200034411,200030195,7,2,76,93,M,4,5.16345859507566,1
200034411,200034379,5,1,76,76,M,2,4.92,1
200034411,200034411,2,1,76,76,M,2,4.82032218091734,1
200034411,200034411,3,1,76,76,M,2,5.11125645412614,1
200034411,200034411,5,2,76,76,M,2,5.1268615805959,1
200034411,200034692,6,2,76,76,M,2,4.97139588100686,1
200034411,200040715,6,2,76,84,M,4,5.10695291687369,1
200034411,200054807,4,1,76,93,M,4,4.98802876790251,1
200034411,200066918,1,2,76,76,M,2,5,1
200034411,200066918,2,2,76,76,M,2,4.87753798420877,1
200034411,200066918,3,1,76,76,M,2,5.20745720922796,1
200034411,200066918,4,2,76,76,M,2,10.15351245398592,2
200034411,200066918,5,1,76,76,M,2,5.02493765586035,1
200034411,200066918,5,2,76,76,M,2,5.02493765586035,1
200034411,200066918,6,2,76,76,M,2,10.281793567855491,2
200034411,200066918,7,2,76,76,M,2,5.07657347914681,1
200034411,200069136,4,2,76,76,M,3,4.86921840696346,1
200034411,242100410,4,2,76,27,M,4,5.28254806386142,1
200034411,243000270,4,2,76,76,M,2,4.78866511678916,1
200034411,243000270,7,1,76,76,M,2,4.98802876790251,1
200034411,243000643,1,2,76,76,M,2,5.20619048169797,1
200034411,243000643,3,1,76,76,M,2,14.96055996785039,3
200034411,243000643,3,2,76,76,M,2,4.92051000310978,1
200034411,243000643,4,1,76,76,M,2,14.557302410466349,3
200034411,243000643,4,2,76,76,M,2,14.72419206406253,3
200034411,243000643,5,1,76,76,M,2,5.08510638297872,1
200034411,243000643,5,2,76,76,M,2,29.97973553160991,6
200034411,243000643,6,2,76,76,M,2,9.744453665081611,2
200034411,243000643,7,2,76,76,M,2,4.92051000310978,1
200034411,243000643,Z,2,76,76,M,2,4.99999999999998,1
200034411,243400017,1,2,76,76,M,3,4.9823812323195,1
200034411,243400017,2,1,76,76,M,3,14.847916724198122,3
200034411,243400017,2,2,76,76,M,3,19.67923039331056,4
200034411,243400017,3,1,76,76,M,3,9.99027747034642,2
200034411,243400017,3,2,76,76,M,3,10.15616017790579,2
200034411,243400017,4,1,76,76,M,3,5.04420925049718,1
200034411,243400017,4,2,76,76,M,3,10.21502206599975,2
200034411,243400017,5,1,76,76,M,3,14.34984520123839,3
200034411,243400017,5,2,76,76,M,3,19.65741269088019,4
200034411,243400017,6,1,76,76,M,3,15.003102585180311,3
200034411,243400017,6,2,76,76,M,3,14.8100119863471,3
200034411,243400017,7,1,76,76,M,3,10.01051889942146,2
200034411,243400017,8,2,76,76,M,3,10,2
200034411,243700754,6,1,76,24,M,4,5.02392344497608,1
200034411,248400236,2,1,76,93,M,4,5.11125645412614,1
200034411,NA,3,1,76,11,M,4,4.97181119687308,1
200034411,NA,3,1,76,93,M,4,4.75063642635901,1
200034411,NA,5,2,76,84,M,4,4.92051000310978,1
200034601,200022986,6,2,76,76,M,3,5.01980218698947,1
200034601,200066918,1,2,76,76,M,2,4.79559687610498,1
200034601,200067155,1,1,76,76,M,3,4.82027251404877,1
200034601,200068674,5,1,76,84,M,4,5.66371681415929,1
200034601,243000643,3,1,76,76,M,2,5,1
200034601,243000643,4,2,76,76,M,2,5,1
200034601,243000643,7,2,76,76,M,2,5.12738853503185,1
200034601,243400017,5,1,76,76,M,3,4.99999999999992,1
200034601,243400017,5,2,76,76,M,3,4.99999999999992,1
200034635,200034635,1,1,44,44,M,2,4.95325203252033,1
200034635,200034635,3,1,44,44,M,2,4.51787648970748,1
200034635,200034635,3,2,44,44,M,2,4.91708773451484,1
200034635,200034635,4,2,44,44,M,2,5.54746636219,1
200034635,200034700,3,2,44,93,M,4,4.98892755457134,1
200034635,200039865,6,2,44,44,M,3,5.35937917621946,1
200034635,200067213,6,1,44,44,M,3,4.75499036870758,1
200034635,200067874,3,1,44,44,M,2,5.15281220285745,1
200034635,200067874,4,1,44,44,M,2,3.95024875621891,1
200034635,200067874,4,2,44,44,M,2,4.95325203252033,1
200034635,200067874,5,1,44,44,M,2,8.91078990616254,2
200034635,200068112,1,2,44,44,M,2,4.84606685140245,1
200034635,200068112,3,2,44,44,M,2,4.82068141063957,1
200034635,242100410,5,1,44,27,M,4,4.95325203252033,1
200034635,245400676,2,2,44,44,M,3,5.13594647136352,1
200034635,245400676,6,1,44,44,M,3,5.0606716323314,1
200034635,245700950,2,2,44,44,M,3,4.99763257575758,1
200034635,246700488,1,1,44,44,M,2,4.51787648970748,1
200034635,246700488,1,2,44,44,M,2,5.00150056448395,1
200034635,246700488,2,1,44,44,M,2,39.45892128477087,8
200034635,246700488,2,2,44,44,M,2,68.51346210435545,14
200034635,246700488,3,1,44,44,M,2,99.53991548809584,20
200034635,246700488,3,2,44,44,M,2,99.90679938981488,20
200034635,246700488,4,1,44,44,M,2,78.4430216857531,16
200034635,246700488,4,2,44,44,M,2,139.6067266181006,28
200034635,246700488,5,1,44,44,M,2,57.20789285085565,12
200034635,246700488,5,2,44,44,M,2,77.62947590290581,16
200034635,246700488,6,1,44,44,M,2,44.74851909779997,9
200034635,246700488,6,2,44,44,M,2,49.53553200350638,10
200034635,246700488,7,2,44,44,M,2,20.15791702861446,4
200034635,246700488,8,1,44,44,M,2,9.95325203252033,2
200034635,246700488,8,2,44,44,M,2,10.00524872198759,2
200034635,246800726,3,2,44,44,M,3,4.95325203252033,1
200034635,NA,3,1,44,11,M,4,4.36459625380296,1
200034635,NA,3,2,44,11,M,4,5.0606716323314,1
200034692,200000628,1,1,76,93,M,4,5,1
200034692,200000628,6,2,76,93,M,4,3.20362932891601,1
200034692,200023414,3,1,76,28,M,4,3.26915659384185,1
200034692,200030195,5,2,76,93,M,4,3.26823026662739,1
200034692,200034379,2,2,76,76,M,2,5.03067539337863,1
200034692,200034379,3,1,76,76,M,2,3.45019959693571,1
200034692,200034379,4,1,76,76,M,2,3.28374379746388,1
200034692,200034379,5,1,76,76,M,2,4.90466798159106,1
200034692,200034379,5,2,76,76,M,2,5,1
200034692,200034601,4,1,76,76,M,2,3.475271656378,1
200034692,200034692,2,1,76,76,M,2,13.14582236591966,3
200034692,200034692,2,2,76,76,M,2,12.215530827450461,4
200034692,200034692,3,1,76,76,M,2,9.928789420142419,2
200034692,200034692,3,2,76,76,M,2,4.9185535709455,1
200034692,200034692,4,1,76,76,M,2,28.29564838569094,7
200034692,200034692,4,2,76,76,M,2,42.88160379221343,9
200034692,200034692,5,1,76,76,M,2,16.48301672743877,4
200034692,200034692,5,2,76,76,M,2,26.19425229067396,6
200034692,200034692,6,1,76,76,M,2,33.65112450599276,9
200034692,200034692,6,2,76,76,M,2,51.87512138419831,12
200034692,200034692,7,1,76,76,M,2,19.98277030285941,5
200034692,200034692,7,2,76,76,M,2,8.98084710580599,3
200034692,200034692,8,1,76,76,M,2,9.80696731549892,2
200034692,200034692,8,2,76,76,M,2,2.083458204856506,2
200034692,200040442,3,1,76,93,M,4,5,1
200034692,200040459,5,2,76,84,M,4,3.40969488495555,1
200034692,200040715,3,1,76,84,M,4,3.57361847388345,1
200034692,200040715,3,2,76,84,M,4,1.10643454823893,1
200034692,200040715,4,1,76,84,M,4,6.19956875653111,2
200034692,200040715,5,2,76,84,M,4,5.33980582524272,1
200034692,200040715,8,1,76,84,M,4,3.55152339698381,1
200034692,200046977,3,1,76,84,M,4,3.475271656378,1
200034692,200054781,7,2,76,11,M,4,1.11836302908485,1
200034692,200054807,2,2,76,93,M,4,1.02783550645874,1
200034692,200054807,3,1,76,93,M,4,3.26915659384185,1
200034692,200054807,4,1,76,93,M,4,26.44645770182001,7
200034692,200054807,5,1,76,93,M,4,4.56319165516498,1
200034692,200054807,6,1,76,93,M,4,1.21984978916416,1
200034692,200054807,6,2,76,93,M,4,1.21984978916416,1
200034692,200054807,8,1,76,93,M,4,5,1
200034692,200056232,3,1,76,11,M,4,3.38497920642083,1
200034692,200066587,2,1,76,84,M,4,5.01636783679223,1
200034692,200066918,3,2,76,76,M,2,3.40969488495555,1
200034692,200066918,4,1,76,76,M,2,4.59888627108322,1
200034692,200066918,4,2,76,76,M,2,7.07187524726622,2
200034692,200066918,5,1,76,76,M,2,6.823412303464391,2
200034692,200066918,6,1,76,76,M,2,15.81757733190412,5
200034692,200066918,6,2,76,76,M,2,3.16747653489872,1
200034692,200066918,7,1,76,76,M,2,2.89170066958314,1
200034692,200066918,8,1,76,76,M,2,1.06078128708993,1
200034692,200066918,8,2,76,76,M,2,3.53593762363311,1
200034692,200067965,3,1,76,32,M,4,3.55152339698381,1
200034692,200068781,2,2,76,84,M,4,3.56906811843329,1
200034692,200068781,4,1,76,84,M,4,5,1
200034692,200068781,4,2,76,84,M,4,2.89729294932135,1
200034692,200068781,5,1,76,84,M,4,5.7945858986427,2
200034692,200068781,7,2,76,84,M,4,1.21984978916416,1
200034692,200069052,5,1,76,27,M,4,4.91258741258741,1
200034692,200069854,2,2,76,75,M,4,5.07152958731765,1
200034692,200070902,Z,1,76,27,M,4,20,4
200034692,240700864,4,1,76,84,M,4,3.20362932891601,1
200034692,240700864,5,1,76,84,M,4,8.36821211816272,2
200034692,241300417,1,1,76,93,M,4,3.75920617550074,1
200034692,243000643,1,1,76,76,M,2,4.91258741258741,1
200034692,243000643,2,1,76,76,M,2,5,1
200034692,243000643,2,2,76,76,M,2,4.91258741258741,1
200034692,243000643,3,1,76,76,M,2,12.15154501153438,4
200034692,243000643,3,2,76,76,M,2,8.450199596935711,2
200034692,243000643,4,1,76,76,M,2,18.65728146008655,4
200034692,243000643,4,2,76,76,M,2,24.95539573168623,6
200034692,243000643,5,1,76,76,M,2,10.413731319875978,2
200034692,243000643,5,2,76,76,M,2,39.05329979852734,9
200034692,243000643,6,1,76,76,M,2,16.965815367276317,7
200034692,243000643,6,2,76,76,M,2,22.0797753214331,5
200034692,243000643,7,1,76,76,M,2,3.40969488495555,1
200034692,243000643,7,2,76,76,M,2,5.07056383132834,1
200034692,243000643,8,2,76,76,M,2,8.98094453535009,3
200034692,243000684,4,1,76,76,M,2,0.976166315470027,1
200034692,243100518,2,2,76,76,M,3,5.08954462103623,1
200034692,243100518,5,1,76,76,M,3,4.98819362455726,1
200034692,243300316,4,1,76,75,M,4,3.38497920642083,1
200034692,243400017,1,2,76,76,M,3,4.91258741258741,1
200034692,243400017,2,1,76,76,M,3,9.58170620461693,3
200034692,243400017,2,2,76,76,M,3,6.19956875653111,2
200034692,243400017,3,1,76,76,M,3,13.00372884483044,3
200034692,243400017,3,2,76,76,M,3,23.44758229610909,6
200034692,243400017,4,1,76,76,M,3,5.07877664504171,1
200034692,243400017,4,2,76,76,M,3,23.592572877185898,7
200034692,243400017,5,1,76,76,M,3,8.91441567262622,3
200034692,243400017,5,2,76,76,M,3,20.86019859384849,5
200034692,243400017,6,1,76,76,M,3,8.65239511892516,2
200034692,243400017,6,2,76,76,M,3,14.970729007374441,3
200034692,243400017,7,1,76,76,M,3,10.29378535255372,2
200034692,243400017,7,2,76,76,M,3,11.524460682042719,3
200034692,243400017,8,1,76,76,M,3,3.22303117116207,1
200034692,243400017,Z,1,76,76,M,3,5.00007198985306,1
200034692,243400017,Z,2,76,76,M,3,5.00007198985306,1
200034692,244200770,5,1,76,84,M,4,3.69246615626178,1
200034692,244200770,6,2,76,84,M,4,3.6826490962679,1
200034692,244200770,7,1,76,84,M,4,3.12028575707151,1
200034692,245400676,3,1,76,44,M,4,3.38497920642083,1
200034692,245900410,3,2,76,32,M,4,6.15104192938903,2
200034692,246300701,4,2,76,84,M,4,5,1
200034692,248300543,4,2,76,93,M,4,5.31475847104614,1
200034692,248400236,1,1,76,93,M,4,5,1
200034692,248400251,1,1,76,93,M,4,3.89257071323831,1
200034692,248400251,1,2,76,93,M,4,14.85757884028484,3
200034692,248400251,2,1,76,76,M,2,5.26310995917509,1
200034692,248400251,2,1,76,93,M,4,5.38797870529,1
200034692,248400251,2,2,76,76,M,2,5.26310995917509,1
200034692,248400251,2,2,76,93,M,4,9.086211678389681,3
200034692,248400251,3,1,76,93,M,4,21.44790490840855,5
200034692,248400251,3,2,76,93,M,4,18.48095208323614,4
200034692,248400251,4,1,76,93,M,4,48.78762932249103,13
200034692,248400251,4,2,76,76,M,2,9.80933596318212,2
200034692,248400251,4,2,76,93,M,4,34.4788612248988,8
200034692,248400251,5,1,76,76,M,2,3.40969488495555,1
200034692,248400251,5,1,76,93,M,4,7.8192829855780195,3
200034692,248400251,5,2,76,93,M,4,53.94712589906048,12
200034692,248400251,6,1,76,93,M,4,25.56778942931484,6
200034692,248400251,6,2,76,93,M,4,40.40184633533917,10
200034692,248400251,7,1,76,93,M,4,3.29009425209329,1
200034692,248400251,7,2,76,93,M,4,20.07786847200624,5
200034692,248400251,8,1,76,93,M,4,8.01718661220269,2
200034692,248400251,8,2,76,93,M,4,13.21495038202399,3
200034692,248400293,4,2,76,93,M,4,5.07402024208739,1
200034692,248400319,3,1,76,93,M,4,4.95185495937831,1
200034692,NA,2,1,76,93,M,4,5.32517834289474,1
200034692,NA,2,2,76,93,M,4,5.07877664504171,1
200034692,NA,3,1,76,84,M,4,3.53610114792511,1
200034692,NA,3,1,76,93,M,4,3.26900541419651,1
200034692,NA,3,2,76,11,M,4,8.46773973217455,2
200034692,NA,3,2,76,93,M,4,5,1
200034692,NA,4,1,76,93,M,4,5,1
200034692,NA,4,2,76,84,M,4,1.10773984687853,1
200034692,NA,4,2,76,93,M,4,8.10256660076732,2
200034692,NA,5,1,76,11,M,4,8.815077481620719,2
200034692,NA,5,2,76,93,M,4,4.34457414184141,2
200034692,NA,6,1,76,93,M,4,5,1
200034692,NA,8,2,76,93,M,4,3.26900541419651,1
200034700,200030195,1,2,93,93,M,3,4.90488431876607,1
200034700,200034700,2,1,93,93,M,2,24.56616155317266,5
200034700,200034700,2,2,93,93,M,2,14.71662467567328,3
200034700,200034700,3,1,93,93,M,2,10.6405087625426,3
200034700,200034700,3,1,93,93,M,3,4.989336492891,1
200034700,200034700,3,2,93,93,M,2,17.6402510190906,4
200034700,200034700,3,2,93,93,M,3,9.978672985782,2
200034700,200034700,4,1,93,93,M,2,10.03758075958968,2
200034700,200034700,4,1,93,93,M,3,4.989336492891,1
200034700,200034700,4,2,93,93,M,2,10.01989165264444,2
200034700,200034700,4,2,93,93,M,3,4.989336492891,1
200034700,200034700,5,1,93,93,M,2,5.02408800531154,1
200034700,200034700,5,2,93,93,M,2,28.699202328024693,7
200034700,200034700,6,1,93,93,M,2,29.83559171993279,6
200034700,200034700,6,2,93,93,M,2,15.43794858590215,3
200034700,200035459,4,1,93,75,M,4,5,1
200034700,200037133,2,1,93,11,M,4,5.03318559752849,1
200034700,200040210,8,1,93,93,M,3,5.12285012285012,1
200034700,200040715,3,1,93,84,M,4,4.98341021842756,1
200034700,200040715,3,2,93,84,M,4,10.89511921023102,3
200034700,200040715,4,1,93,84,M,4,3.27329143548661,1
200034700,200054781,5,1,93,11,M,4,2.83780815291229,1
200034700,200054807,1,1,93,93,M,3,5.01549649058325,1
200034700,200054807,2,1,93,93,M,3,10.0371258468628,2
200034700,200054807,2,2,93,93,M,3,12.76507317718902,3
200034700,200054807,3,1,93,93,M,3,18.1399534801774,5
200034700,200054807,3,2,93,93,M,3,41.8657902985367,10
200034700,200054807,4,1,93,93,M,3,43.14626638427582,13
